Duration(ms);Popularity;Danceability;Energy;Key;Loudness;Mode;Speechiness;Acousticness;Instrumentalness;Liveness;Valence;Tempo;Time Signature;Track_Name_Artist_Name;Artists;id
212280;48;0.596;0.896;6;-2.946;1;0.0945;0.00241;0;0.0913;0.62;121.957;4;Hummingbird Heartbeat - Katy Perry;Katy Perry;089keBWJUOsI9wUeVr1uIr
220946;69;0.514;0.683;5;-5.099;1;0.0367;0.0749;0.00000264;0.392;0.575;159.814;4;Wide Awake - Katy Perry;Katy Perry;5JLv62qFIS1DR3zGEcApRt
176320;69;0.432;0.868;6;-2.01;0;0.0882;0.00725;0;0.233;0.567;156.128;4;Midnight Memories - One Direction;One Direction;5wjmqUGN7vrAqFqDWrywlZ
241626;44;0.558;0.544;8;-5.804;1;0.0289;0.514;0;0.106;0.238;94.965;3;Lightweight - Demi Lovato;Demi Lovato;6kjpm6cOnouNy4ct8eACRm
198626;39;0.559;0.722;7;-4.446;1;0.0527;0.0221;0;0.101;0.383;124.923;4;Unbroken - Demi Lovato;Demi Lovato;7iLokTaYXjghjKpxzbIg9C
205346;72;0.651;0.695;6;-3.218;1;0.0487;0.23;0;0.144;0.569;123.008;4;Give Your Heart a Break - Demi Lovato;Demi Lovato;3sP3c86WFjOzHHnbhhZcLA
200040;0;0.503;0.917;8;-3.595;1;0.055;0.0354;0;0.28;0.79;168.018;4;Rock Me - One Direction;One Direction;7MbII8jWqFiTFYU3MPYEfW
185280;0;0.696;0.892;2;-4.826;1;0.0583;0.0598;0;0.419;0.79;124.016;4;Loved You First - One Direction;One Direction;7g4mokbwKr5KXe4QK5YxLg
260946;63;0.608;0.785;5;-2.976;1;0.0311;0.0387;0;0.158;0.376;114.985;4;Sparks Fly - Taylor Swift;Taylor Swift;46NGAvL695VnbcSeTmQWmM
265636;0;0.574;0.868;9;-4.755;1;0.0458;0.000334;0.00563;0.0403;0.868;139.98;4;The Story Of Us - Taylor Swift;Taylor Swift;2PmNkVUr7mfjmJlEYzlCZa
220466;54;0.674;0.761;9;-3.729;0;0.0468;0.198;0;0.0771;0.701;111.978;4;Any Kind of Guy - Big Time Rush;Big Time Rush;6rLYsNxYB1W8pfa2nRHScA
196093;0;0.456;0.862;8;-3.878;1;0.0484;0.000945;0;0.318;0.608;87.338;4;Made In The USA - Demi Lovato;Demi Lovato;1QYVPr5QVAYaZfK05OyqtB
233173;0;0.628;0.829;9;-4.243;1;0.118;0.0808;0;0.0988;0.734;125.936;4;Neon Lights - Demi Lovato;Demi Lovato;4sn0Ck12hSxDc5sUvQkcTN
236680;0;0.515;0.908;7;-4.129;1;0.0901;0.0127;0;0.0569;0.386;134.019;4;Never Been Hurt - Demi Lovato;Demi Lovato;0sIB8TvRQ1AfXdstBygnZW
227026;68;0.645;0.878;5;-3.208;0;0.113;0.294;0;0.076;0.862;82.324;4;The Way - Ariana Grande,Mac Miller;Ariana Grande,Mac Miller;0S4RKPbRDA72tvKwVdXQqe
204772;0;0.621;0.825;5;-4.686;1;0.042;0.0063;0.0000676;0.249;0.593;122.057;4;I Really Like You - Carly Rae Jepsen;Carly Rae Jepsen;6K6cmRM64IvoDkHQeZtewC
177440;36;0.532;0.685;9;-3.74;0;0.0363;0.00778;0;0.0669;0.776;79.004;4;In Real Life - Demi Lovato;Demi Lovato;1cjbrEcQInhPQ55cAklXvr
192918;0;0.582;0.657;7;-6.394;0;0.17;0.238;0;0.0875;0.405;150.079;4;Waitin for You - Demi Lovato,Sirah;Demi Lovato,Sirah;0E4l8bHhegEtwJ4dpRV7ib
228878;62;0.397;0.725;7;-4.862;1;0.043;0.00266;0;0.208;0.358;128.861;4;Unconditionally - Katy Perry;Katy Perry;4fwbGKNExPtPHbor1TBSY4
180933;0;0.596;0.79;4;-6.494;0;0.0596;0.0026;0.00000941;0.175;0.476;123.988;4;Let's Be Friends - Emily Osment;Emily Osment;5mWY9PyOMDDJWUir7uKGHh
223066;56;0.697;0.598;8;-5.883;0;0.0708;0.0331;0.00000598;0.318;0.606;131.967;4;Girl Gone Wild - Madonna;Madonna;3ZfMci7n6qk9nRodX8BfIb
202496;74;0.494;0.951;9;-4.237;1;0.132;0.000569;0;0.327;0.441;160.025;4;She Looks So Perfect - 5 Seconds of Summer;5 Seconds of Summer;1CQ2cMfrmFM1YdfmjENKVE
169935;58;0.571;0.957;8;-3.468;1;0.0633;0.00209;0.000015;0.0425;0.892;149.946;4;Don't Stop - 5 Seconds of Summer;5 Seconds of Summer;4PCVZGch6Q57RVAcai9L8u
197483;51;0.473;0.978;2;-4.98;1;0.217;0.00955;0;0.349;0.317;144.141;4;Voodoo Doll - 5 Seconds of Summer;5 Seconds of Summer;3sTpgVvp9dotoynnzRUuaS
221107;33;0.489;0.927;11;-5.317;1;0.116;0.000185;0;0.343;0.552;76.543;4;Try Hard - 5 Seconds of Summer;5 Seconds of Summer;2nTgCCKWqlRvl0S0FESgkC
190858;0;0.589;0.914;4;-4.78;1;0.0585;0.0154;0;0.146;0.665;141.088;4;Good Girls - Single Version - 5 Seconds of Summer;5 Seconds of Summer;0I2syPCMwBanGL2nqZSfZv
159618;0;0.437;0.88;4;-5.457;1;0.152;0.00176;0;0.423;0.684;184.072;4;Just Saying - 5 Seconds of Summer;5 Seconds of Summer;7tjJf7B6ISDhw8NesWUyjx
151858;47;0.425;0.965;5;-4.529;0;0.187;0.000438;0.0000014;0.142;0.585;160.01;4;What I Like About You - 5 Seconds of Summer;5 Seconds of Summer;6TyGgML97Gv4tF9dyUEpaF
178580;0;0.466;0.95;5;-4.77;1;0.109;0.000282;0;0.34;0.602;175.012;4;Over And Out - 5 Seconds of Summer;5 Seconds of Summer;7962eV90klpsjVgSKGwxnW
211333;0;0.746;0.877;5;-3.985;0;0.054;0.0143;0;0.392;0.783;128;4;Weird People - Little Mix;Little Mix;2yMuON1PKeU6cwj8U1MGaj
203320;0;0.8;0.717;8;-4.378;1;0.0302;0.0578;0;0.209;0.628;107.99;4;OMG - Little Mix;Little Mix;4sivv8imuAYEQaamYl1hcw
224333;0;0.85;0.741;6;-4.57;0;0.0918;0.00436;0.00000333;0.549;0.765;121.17;4;Move - Little Mix;Little Mix;0gsIQwgHmi1DGv1n2IipUr
235360;0;0.371;0.795;5;-5.092;0;0.0785;0.206;0;0.181;0.544;79.837;4;Little Me - Little Mix;Little Mix;6D186kBHszfjVVWDsWdUig
229506;48;0.668;0.758;7;-3.589;1;0.158;0.0338;0;0.204;0.531;135.958;4;Feel This Moment (feat. Christina Aguilera) - Pitbull,Christina Aguilera;Pitbull,Christina Aguilera;1lb0sQGUjzJhkNNU6srjeZ
226986;0;0.561;0.836;9;-3.939;1;0.1;0.0525;0;0.136;0.517;127.923;4;The Other Side - Jason Derulo;Jason Derulo;4CLZ3D2RCI5ZCfB51D6NwB
269493;0;0.781;0.745;4;-5.81;0;0.0332;0.198;0.0000114;0.36;0.326;129.998;4;OMG - Usher,will.i.am;Usher,will.i.am;3r04p85xiJh9Wqk59YDYdc
193733;80;0.545;0.783;5;-4.261;0;0.0345;0.00489;0;0.132;0.551;174.084;4;Me And My Broken Heart - Rixton;Rixton;1oew3nFNY3vMacJAsvry0S
216013;79;0.602;0.923;5;-3.763;1;0.044;0.0098;0;0.0561;0.765;136.01;4;Still into You - Paramore;Paramore;1yjY7rpaAQvKwpdUliHx0d
212346;54;0.62;0.812;0;-5.673;0;0.181;0.0627;0;0.876;0.683;91.97;4;I Wish (feat. T.I.) - Cher Lloyd,T.I.;Cher Lloyd,T.I.;4trx1lgbQ9FtrI5V9Y8C5Y
222986;52;0.71;0.925;0;-3.329;1;0.0359;0.039;0;0.127;0.93;118.024;4;Chloe (You're the One I Want) - Emblem3;Emblem3;036GQb6SETOJJG8BxJTNxc
196786;28;0.657;0.828;5;-5.544;1;0.0728;0.00847;0;0.326;0.566;115.954;4;La Da Dee - Cody Simpson;Cody Simpson;6f3Kn4QtwZPU2IvwwDSbLF
188426;42;0.757;0.733;7;-4.722;1;0.0511;0.178;0.00000447;0.101;0.552;119.984;4;Gasoline - Britney Spears;Britney Spears;5AcTuYSmbmcZA8kiLE4bAR
227426;60;0.64;0.812;8;-5.647;0;0.0834;0.086;0;0.0509;0.914;86.013;4;Eraser - Ed Sheeran;Ed Sheeran;7oolFzHipTMg2nL7shhdz2
223533;61;0.394;0.821;6;-4.304;0;0.0404;0.00302;0.019;0.186;0.509;82.764;4;Too Little Too Late - 2018 - JoJo;JoJo;3hc7PLcmuZbJGPjhIore1i
200213;34;0.665;0.809;8;-4.574;1;0.0464;0.156;0;0.0613;0.811;99.029;4;Popular Song - MIKA,Ariana Grande;MIKA,Ariana Grande;0MwFAoNhmvBv8EgfFKlyzw
182526;51;0.738;0.743;1;-4.73;1;0.0574;0.00222;0;0.134;0.711;99.975;4;Say You're Just a Friend (feat. Flo Rida) - Austin Mahone,Flo Rida;The Wanted;5yDL13y5giogKs2fSNf7sj
210200;50;0.597;0.815;9;-4.802;1;0.0457;0.1;0;0.112;0.581;162.039;4;Put Your Hearts Up - Ariana Grande;Ariana Grande;1Rp8zCRpkHyEDqaUczfMZA
237946;41;0.568;0.865;5;-3.653;1;0.0486;0.00632;0;0.158;0.55;122.014;4;Til I Forget About You - Big Time Rush;Big Time Rush;1krIwuDavTIZ3ug1Z18Gk5
205586;43;0.57;0.949;4;-3.938;1;0.0784;0.0257;0;0.204;0.566;110.047;4;La La - The Cab;Little Mix;3180WDzph4WrS4sLSNcGfa
223189;0;0.71;0.73;5;-4.001;1;0.0607;0.0571;0;0.139;0.48;99.986;4;No Vacancy - OneRepublic;OneRepublic;6XOYVSmNDjKUNMXooU4s4z
222044;0;0.642;0.881;11;-3.537;1;0.0393;0.209;0;0.21;0.913;138.03;4;Paradise - George Ezra;George Ezra;7c71baHwrGDOeIFl1gVO14
197436;3;0.752;0.505;9;-7.621;1;0.253;0.535;0.00000255;0.104;0.419;91.97;4;I Like Me Better - Lauv;Lauv;1wjzFQodRWrPcQ0AnYnvQ9
165083;45;0.649;0.664;8;-4.768;0;0.0617;0.178;0;0.15;0.339;110.041;4;Wait (feat. Loote) - Martin Jensen,Loote;Martin Jensen,Loote;5XiZK7m9PLppgIzJBpw2x5
151011;64;0.837;0.793;11;-5.048;0;0.0567;0.0261;0.0000904;0.0743;0.87;124.988;4;Katchi - Ofenbach vs. Nick Waterhouse - Ofenbach,Nick Waterhouse;Ofenbach,Nick Waterhouse;2NF8A7C6tICScdRaZ0BrEe
195739;36;0.83;0.508;5;-6.07;1;0.0613;0.0291;0;0.24;0.797;95.051;4;Watching You - Alvaro,Faustix;Alvaro,Faustix;265yhmmWClZfBmgNPzwOMP
209047;0;0.662;0.772;0;-5.131;1;0.0656;0.037;0;0.335;0.414;103.268;4;Ready To Love You - HEDEGAARD;HEDEGAARD;2gJIL7h1fCpFh6NjCZUJyQ
208886;52;0.462;0.83;8;-4.089;0;0.0673;0.123;0;0.0726;0.557;105.058;4;Let Me Love You (feat. Chris Crone) - SJUR,Chris Crone;SJUR,Chris Crone;2jfCy43LsFbCQoB6HyetlY
193568;53;0.522;0.833;0;-3.715;1;0.0575;0.0454;0;0.127;0.296;180.009;4;Feels Great (feat. Fetty Wap & CVBZ) - Cheat Codes,Fetty Wap,CVBZ;Cheat Codes,Fetty Wap,CVBZ;5MMu9zi4UrctTCXQqNJUCY
163216;0;0.752;0.764;1;-4.399;1;0.038;0.0476;0.0000944;0.0543;0.582;121.958;4;Body - Loud Luxury,Brando;Loud Luxury,Brando;0xmoM6wDCmPuzdPJc7xqPb
220432;0;0.68;0.541;2;-5.909;1;0.032;0.341;0.00000102;0.23;0.447;97.005;4;Dive With Me - LVNDSCAPE,Cathrine Lassen;LVNDSCAPE,Cathrine Lassen;1NldMriIXmMdChqZtHCGbW
202520;54;0.776;0.809;6;-5.726;0;0.069;0.415;0;0.179;0.582;100.071;4;Replay (feat. CIRE) - Davai,CIRE;Davai,CIRE;164C9bSF4ryqWXI4XgxTE0
160825;0;0.755;0.719;1;-5.316;0;0.0421;0.000875;0.0000153;0.326;0.813;121.986;4;Hot2Touch - Felix Jaehn,Hight,Alex Aiono;Felix Jaehn,Hight,Alex Aiono;1sBhJGPUKrdRycgKxve70v
213920;43;0.722;0.718;11;-4.081;0;0.0426;0.0588;0.00000522;0.0931;0.656;102.979;4;Human Touch - Betty Who;Betty Who;4CvLP28DM6r7h9mEa55FBb
163253;78;0.801;0.795;1;-5.115;0;0.0504;0.0417;0.000113;0.0717;0.754;79.028;4;Feel It Still - Portugal. The Man;Portugal. The Man;6QgjcU0zLnzq5OrUoSZ3OK
169218;32;0.747;0.844;5;-4.91;0;0.0822;0.0762;0.00000627;0.115;0.671;103.926;4;Anyway - Tyron Hapi,Mimoza;Tyron Hapi,Mimoza;6AEUJo9K8Qt0Woi2z98aTL
192880;0;0.758;0.779;8;-3.531;0;0.0433;0.326;0;0.178;0.78;106.966;4;Heartline - Craig David;Craig David;4ioNqWWd8Ivz4bLfrn3bBN
203680;56;0.876;0.649;0;-4.369;1;0.0691;0.223;0;0.332;0.742;95.034;4;Sucker for You - Matt Terry;Matt Terry;5H9H0i7UCmRDCZRHldbmhN
227895;10;0.72;0.836;7;-2.92;1;0.0354;0.011;0.0243;0.137;0.552;103.985;4;Wild Mustang (feat. Becky G) - Yellow Claw,Cesqeaux,Becky G;Yellow Claw,Cesqeaux,Becky G;6jiDCykWPHvMlkYwMUFYvd
217263;0;0.55;0.737;2;-4.356;1;0.0308;0.191;0.285;0.202;0.377;94.953;4;Elounda - Brierley;Brierley;34IuscyAzI857oEJDoa3Qs
166946;55;0.702;0.903;4;-3.921;1;0.038;0.121;0.000123;0.168;0.66;125.948;4;Feel Good - Felix Jaehn,Mike Williams;Felix Jaehn,Mike Williams;6ULQ6ZRc7JuVutRMy6gfgc
213693;0;0.649;0.762;11;-5.153;0;0.0447;0.0852;0.00383;0.118;0.48;107.034;4;Two High - Moon Taxi;Moon Taxi;3sJHkcxojoJD2Ytbo1yLLF
193613;60;0.703;0.868;7;-4.661;0;0.0291;0.15;0.132;0.104;0.733;121.03;4;Pretty Girl - Cheat Codes X CADE Remix - Maggie Lindemann,CADE,Cheat Codes;Maggie Lindemann,CADE,Cheat Codes;39IsH7B5byx8NRlEKlZVg9
180820;0;0.608;0.755;0;-4.197;1;0.0478;0.0645;0;0.155;0.663;128.038;4;Be Your Friend - Vigiland,Alexander Tidebrink;Vigiland,Alexander Tidebrink;1uGHaW5WOyQUSR1oNKAydC
205133;0;0.493;0.66;1;-5.998;1;0.0408;0.00319;0.174;0.246;0.226;175.917;4;Plot Twist - Sigrid;Sigrid;6E3uDDXfklfVr1dfW7lHy7
197803;0;0.707;0.832;0;-4.712;1;0.0255;0.136;0.000129;0.248;0.391;105.008;4;Give Me Your Love - DEAMN;DEAMN;0NXbteSHrnUtx0WJjjWpR9
233076;54;0.635;0.795;1;-5.089;0;0.0917;0.0448;0.0000148;0.119;0.404;103.951;4;Party on the West Coast (feat. Snoop Dogg) - Matoma,Faith Evans,The Notorious B.I.G.,Snoop Dogg;Matoma,Faith Evans,The Notorious B.I.G.,Snoop Dogg;45OfR7ugJMgbFDuNOVpIq3
174933;61;0.746;0.846;9;-2.432;1;0.048;0.0485;0;0.195;0.403;114.955;4;Solo Dance - Martin Jensen;Martin Jensen;3R6dPfF2yBO8mHySW1XDAa
189306;64;0.653;0.81;7;-6.032;0;0.0558;0.118;0;0.126;0.583;121.951;4;OK - Robin Schulz,James Blunt;Robin Schulz,James Blunt;3bWAqKDWg6u1davspr5IkS
201173;53;0.669;0.656;0;-7.1;1;0.112;0.0991;0;0.268;0.592;102.062;4;Too Good To Be True - Rhys;Rhys;3WKBNbYx32xlJQ0puFCnAJ
251147;0;0.624;0.845;7;-5.451;0;0.0353;0.0244;0;0.264;0.615;126.021;4;Dreamer - Axwell /\ Ingrosso;Axwell /\ Ingrosso;7hvxMYq9JW5W0vFwiu1Zdr
203463;0;0.599;0.653;5;-7.197;1;0.0533;0.35;0.000293;0.136;0.508;106.018;4;Time - Colouring;Colouring;2vwr1JbDVu8mlPV6h0KUEx
209857;2;0.791;0.543;8;-5.43;0;0.0324;0.212;0.0016;0.1;0.406;99.999;4;Here Comes the Feeling - Until The Ribbon Breaks;Until The Ribbon Breaks;33dnA8AoiBZbE3i5dDjfV8
194754;32;0.696;0.693;3;-4.64;1;0.044;0.175;0;0.122;0.601;126.025;4;Enemies - Lauv;Lauv;3JJYIoJ5FyY9E0DGjr7SXF
156000;13;0.652;0.595;6;-6.944;0;0.0419;0.162;0;0.148;0.303;77.538;4;I Just Can't - R3HAB,Quintino;R3HAB,Quintino;4Ux0Y0eQYv4HJPvuxioosx
206727;43;0.432;0.85;10;-4.417;1;0.0771;0.501;0.00000659;0.203;0.109;82.607;4;I Wanna Know - RL Grime,Daya;RL Grime,Daya;7ykMO4py7Nvrgf2vUHBkzr
173925;46;0.71;0.563;7;-8.004;1;0.0403;0.125;0;0.196;0.427;101.931;4;If You're Hearing This - Hook N Sling,Parson James,Betty Who;Hook N Sling,Parson James,Betty Who;1aJ1xeEQ1ivKGnTeuYolJk
141875;55;0.651;0.76;7;-3.377;1;0.054;0.351;0;0.151;0.673;96.204;4;Contact - Lulleaux,Giang Pham;Lulleaux,Giang Pham;2IQB5iBapo0Y37Yc0PtIZc
188360;38;0.387;0.571;7;-6.354;0;0.0402;0.493;0;0.106;0.555;152.906;5;Breathe - Mako;Mako;6oJn6CVEELRmAMOYypSu4P
174400;45;0.363;0.545;5;-8.474;0;0.105;0.165;0;0.0842;0.335;103.765;3;Feel Like - Andrey Azizov,Chloe Gendrow;Andrey Azizov,Chloe Gendrow;6Ri9UCon5eF07GqlNDk98L
204375;27;0.654;0.612;6;-6.475;0;0.328;0.33;0;0.299;0.468;175.927;4;Love Actually - Off Bloom;Off Bloom;1rkwEvRdpZirixNHJ8x61R
218853;40;0.687;0.551;6;-5.212;0;0.0708;0.536;0.000195;0.101;0.147;142.009;4;Do You Feel This Way (feat. Whethan) - Kailee Morgue,Whethan;Kailee Morgue,Whethan;5p0UXw8VPvtgGEgBltcIwU
238991;0;0.639;0.685;9;-4.571;0;0.049;0.105;0;0.143;0.363;110.041;4;Just Friends - Hayden James,Boy Matthews;Hayden James,Boy Matthews;1xobJHNsdoBQAJ2cgSfHVu
225637;41;0.631;0.835;2;-5.214;1;0.0568;0.113;0.000012;0.331;0.466;98.971;4;Know This Love (feat. Litens) - KREAM,Litens;KREAM,Litens;5miQGFoYZPv5JCNzSoEbWt
242034;55;0.648;0.75;0;-3.248;1;0.0335;0.0609;0.00000441;0.104;0.556;105.03;4;Ride or Die (feat. Foster the People) - The Knocks,Foster The People;The Knocks,Foster The People;3uJsg8xIH7OpWHxuJaMLJX
192907;41;0.758;0.386;5;-10.094;1;0.0646;0.485;0.0000147;0.0966;0.331;120.097;4;Normal - Sasha Alex Sloan;Sasha Alex Sloan;4hOyjY9EUksjyylV1QZaF3
169324;43;0.893;0.456;9;-5.82;1;0.167;0.216;0;0.326;0.681;108.037;4;Messy - Kiiara;Kiiara;0BOEuUKoHdy8in20fG5smd
194988;39;0.752;0.679;3;-6.464;1;0.0304;0.063;0;0.0727;0.669;106.99;4;Do Right - Glades;Glades;45w70aQhNwke1yrQZO0ffm
175203;49;0.736;0.538;7;-5.263;0;0.0477;0.0631;0;0.121;0.366;110.043;4;Psychopath - Recorded at Spotify Studios NYC - Charlotte Lawrence,Nina Nesbitt,Sasha Alex Sloan;Charlotte Lawrence,Nina Nesbitt,Sasha Alex Sloan;3dBE30R12dDxc1jBDaqmo3
185066;0;0.774;0.808;0;-5.929;1;0.328;0.318;0.000511;0.26;0.518;124.034;4;Alright - Stupead;Stupead;1fDLHQ4oKWj7KxQRg9WOHQ
208485;57;0.697;0.521;5;-6.519;1;0.031;0.243;0;0.189;0.331;91.998;4;Nothing to Regret - Robinson;Robinson;3C2xQqHVkhA1Ht17SzPRke
183994;0;0.763;0.681;0;-7.291;1;0.0338;0.237;0.000363;0.0917;0.227;120.025;4;Above the Clouds - SŸDE,Olivia Reid;SŸDE,Olivia Reid;02p9EeaQinGbAJHSOnn6ws
217720;0;0.695;0.679;11;-6.576;1;0.0651;0.316;0;0.068;0.79;95.997;4;What The Hell Happened To Us - Quinn XCII,Kailee Morgue;Quinn XCII,Kailee Morgue;1a0e6ChMoWQRZPsfw0AZTk
207142;0;0.315;0.689;11;-4.751;0;0.125;0.02;0;0.148;0.266;78.057;4;Say Hi - Codeko,Austin Mahone;Codeko,Austin Mahone;1K0wPlFWsUM5ZwxLSJuYMq
222865;0;0.783;0.537;9;-2.921;1;0.0749;0.278;0;0.229;0.392;113.977;4;Better Not (feat. Wafia) - Louis The Child,Wafia;Louis The Child,Wafia;447yWcDPg1ddgcHBLGpJC0
182373;40;0.72;0.913;6;-2.665;0;0.0382;0.0469;0.000314;0.175;0.603;103.021;4;Deep Breaths - Lookas,Cal;Lookas,Cal;2rqR1bvEAmLHCNWBvyDt0V
189000;55;0.647;0.853;8;-4.516;1;0.0904;0.0615;0;0.062;0.618;103.846;4;If You're Over Me - Years & Years;Years & Years;01k24g94i1JvkFLQmVEdCd
180005;30;0.669;0.667;2;-9.275;1;0.0549;0.139;0.00139;0.122;0.176;120.045;4;Toluca Lake - Imad Remix - Tep No,Imad;Tep No,Imad;4Xf4XTwmxHIm24UcDjOuzV
206306;0;0.547;0.685;1;-5.803;1;0.0328;0.00136;0.00000159;0.097;0.218;128.02;4;Animal - VHS Collection;VHS Collection;16WHDz0UncGWeuU0KwORh1
184693;0;0.404;0.598;2;-8.513;1;0.167;0.0996;0.0000329;0.303;0.348;89.949;4;The Reason - Chelsea Cutler;Chelsea Cutler;5L40lPxGOtkpCYfaakKJbq
224148;0;0.733;0.86;11;-6.251;1;0.0415;0.0092;0.0000108;0.0794;0.658;127.987;4;Carried Away - Saint Raymond;Saint Raymond;7nE2YHHnAad4LxFcPVP3ed
189544;0;0.852;0.47;1;-8.962;1;0.0413;0.00177;0.000119;0.145;0.395;99.99;4;Better - Phil Good;Phil Good;5NItQPqkXC3tvs6C7uc6bV
215445;0;0.655;0.427;2;-11.684;0;0.0799;0.295;0.00108;0.0788;0.224;107.992;4;Lie - Shallou,Riah;Shallou,Riah;6QcrReLyoun4xrPVsZ5OJE
188251;0;0.577;0.781;5;-3.154;1;0.0315;0.0151;0;0.179;0.424;124.012;4;Miracle - CHVRCHES;CHVRCHES;43oX6qFdj2bHGeWzPps3rs
197381;13;0.744;0.717;2;-6.033;1;0.0371;0.0504;0.00015;0.0868;0.689;100.012;4;Lovers - LöKii,REMMI;LöKii,REMMI;2tW7XAJxo9jmpTUhwD3Dx8
189044;10;0.66;0.789;7;-4.892;1;0.0642;0.0571;0.0000169;0.102;0.315;140.03;4;Touch - Zeds Dead Remix - 3LAU,Carly Paige,Zeds Dead;3LAU,Carly Paige,Zeds Dead;5xFyDoUkX82ZZoYrBgy3Bi
202844;27;0.897;0.569;8;-9.822;1;0.0529;0.0944;0.644;0.108;0.415;114.981;4;Talking - Elderbrook;Elderbrook;6uQe7SVjdDlRqDRAi0qnKg
195200;39;0.591;0.805;0;-3.995;1;0.0598;0.0527;0;0.259;0.243;150.229;4;Born For Greatness (Felmax Remix) - Papa Roach,FelMax;Papa Roach,FelMax;3vUx53e6Ua4DfvCdWutAey
218160;0;0.636;0.464;1;-8.032;0;0.131;0.183;0;0.173;0.511;125.057;4;In For - Thoreau;Thoreau;09gpfhlD21iIIZ4kcdJRoM
220000;0;0.661;0.764;11;-6.857;1;0.0412;0.133;0.223;0.121;0.39;149.971;4;Many Words - DROELOE;DROELOE;5GfGxUVJHLV9NXNNMGIuCg
176333;15;0.655;0.335;5;-9.529;0;0.182;0.574;0.0000419;0.0821;0.523;96.126;4;Undertone - Couros;Couros;71ec2aH6IsOuODGImJQuwi
226171;0;0.548;0.811;11;-3.985;1;0.0475;0.00173;0.0000356;0.323;0.401;155.08;4;Fuck It All Up (feat. JVZEL) - DOLF,JVZEL;DOLF,JVZEL;2WW3NbOI7aTPAEoOVFK06n
226586;0;0.56;0.87;5;-3.881;1;0.0427;0.0316;0.0218;0.371;0.655;107.986;4;Under the Sun - Roosevelt;Roosevelt;1yDzRFR9tTH5VgMXYJrDVE
218480;63;0.661;0.635;10;-7.423;0;0.0645;0.204;0.00114;0.186;0.365;99.972;4;Aloha - Møme,Merryn Jeann;Møme,Merryn Jeann;7IfOWyh4jTfkcGVrXKVNq0
194000;0;0.562;0.684;7;-4.782;0;0.0473;0.106;0;0.119;0.443;90.01;4;Careful - JayKode,Sam Bruno;JayKode,Sam Bruno;1JQaHrN8PMo7n87IXeoifv
213392;8;0.337;0.652;0;-5.461;1;0.0482;0.183;0;0.298;0.265;76.009;4;Without You - OLIVER;OLIVER;1GPYani5WMG1mqtwXOsnGo
177840;0;0.764;0.672;4;-4.924;1;0.184;0.136;0.0000484;0.0764;0.528;137.948;4;Uh Huh - Julia Michaels;Julia Michaels;0ZExP2I5Ej92PsnG4G1jVG
267200;0;0.482;0.769;6;-4.473;1;0.0549;0.0343;0.00498;0.0953;0.427;149.69;4;Say It (feat. Tove Lo) [Illenium Remix] - Flume,Tove Lo,ILLENIUM;Flume,Tove Lo,ILLENIUM;1qcyw35R6PiMBYfSSK7gDm
268949;29;0.592;0.536;5;-10.333;0;0.0451;0.0648;0.00977;0.588;0.361;176.004;4;Diamonds - Jauz,Kiiara;Jauz,Kiiara;0pTRGssh4gWx22BykTgnoI
156360;0;0.602;0.771;3;-4.494;1;0.04;0.245;0;0.107;0.41;125.024;4;I Keep Ticking On - The Harmaleighs;The Harmaleighs;7BgN5iMlbla6J4LpEDrFMn
179581;20;0.534;0.53;5;-5.111;0;0.202;0.339;0;0.348;0.481;92.465;4;Calm Waters (feat. Beth Duck) - Lucian,Beth Duck;Lucian,Beth Duck;44uAqkeIKSJMK1w3sJ2x1q
161600;0;0.516;0.74;6;-4.879;1;0.0418;0.000821;0.00000111;0.142;0.515;108.986;4;Nice Guy - courtship.;courtship.;4k3KuaHE8dET4RPp1GIxUe
250000;9;0.66;0.622;0;-6.965;1;0.0303;0.37;0;0.126;0.455;120.015;4;Junk - Vivienne Chi;Vivienne Chi;5VXfmJCv35AnhptB32msNf
194407;66;0.69;0.784;1;-4.653;1;0.032;0.323;0;0.203;0.669;106.066;4;Rise - Jonas Blue,Jack & Jack;Jonas Blue,Jack & Jack;3u1S1OmAUhx5DRlLrXqyp3
166893;60;0.612;0.921;0;-5.338;1;0.0705;0.0115;0;0.166;0.674;96.042;4;I'm Good - The Mowgli's;The Mowgli's;5KQDGl3vAkNGyfvSbaW89E
201287;78;0.673;0.735;5;-4.733;1;0.0457;0.286;0;0.242;0.754;115.744;4;Shotgun - George Ezra;George Ezra;4ofwffwvvnbSkrMSCKQDaC
223000;30;0.719;0.703;5;-4.93;0;0.0392;0.032;0.0000114;0.0656;0.72;101.984;4;Blow That Smoke (feat. Tove Lo) - Major Lazer,Tove Lo;Major Lazer,Tove Lo;3GJx7wFMFL5VW8l7Eo0Tk1
196613;1;0.731;0.822;1;-5.305;1;0.0459;0.394;0;0.288;0.708;118.021;4;Perfect Strangers - Jonas Blue,JP Cooper;Jonas Blue,JP Cooper;1Te8WIfLudxjHTr66BL0JK
202694;0;0.731;0.59;5;-7.661;0;0.0958;0.225;0.00394;0.113;0.341;106.073;4;Astronaut (Something About Your Love) - Mansionair;Mansionair;4XoweSCBavG3VuIbsN4GNT
193761;54;0.699;0.583;6;-9.731;0;0.0357;0.05;0.00029;0.091;0.484;109.001;4;Better - SG Lewis,Clairo;SG Lewis,Clairo;32T61xmNSIXhGkEszzs0t8
